Doctor Name,Experience,Speciality,Fees,Rating,Locality,City
Dr. Rohit Goyal,19,Ear-Nose-Throat (ENT) Specialist,400,100% ,Bathinda,Bathinda
Dr. Ritu Garg,22,Gynecologist/Obstetrician,400,100% ,Bathinda,Bathinda
Dr. Dilveer Brar,19,Orthopedist,400,100% ,Bathinda,Bathinda
Dr. Vikas Jindal,23,General Surgeon,300,100% ,Bathinda,Bathinda
Dr. Kashish Gupta,16,Ophthalmologist,200,100% ,Bathinda,Bathinda
Dr. Brajesh Kumar,11,Pediatrician,600,100% ,Bhagalpur City,Bhagalpur
Dr. Sonam Sahu,9,Pediatrician,250,100% ,Bhagalpur City,Bhagalpur
Dr. Subham Dutta,3,Dentist,400,75% ,Bhagalpur City,Bhagalpur
Dr. Samir Kumar Baghel,16,Gynecologist/Obstetrician,200,100% ,Khetrajpur,Sambalpur
Dr. Ipsit Panda,16,Ear-Nose-Throat (ENT) Specialist,200,100% ,Ainthapali,Sambalpur
Dr. Susanta Kumar Meher,9,Dermatologist,400,100% ,Ainthapali,Sambalpur
Dr. Apratim Chakrabarti,3,Dentist,300,100% ,HPL Link Road,Haldia
Dr. Kumar Manish,11,Dentist,200,100% ,B.Deoghar,Deoghar
Dr. Pradeep Kumar Jha,26,General Physician,500,50% ,Deoghar College,Deoghar
Dr. Nitin Vasant Chaudhari,5,Gynecologist/Obstetrician,500,94% ,Takli P.D.,Jalgaon
Dr. Ajay Kothari R,18,Orthopedist,100,96% ,Jalgaon Bazar,Jalgaon
Dr. Neeraj Agarwal,13,Dentist,200,100% ,M.J.College Jalgaon,Jalgaon
Dr. Anupam R. Dandgavhal,14,Ayurveda,100,67% ,Jalgaon Peth,Jalgaon
Dr. Rohan Kelkar,8,General Physician,300,100% ,M.J.College Jalgaon,Jalgaon
Dr. Rajesh Jain,30,General Physician,200,97% ,Meharun,Jalgaon
Dr. Suyash Naval,11,Gynecologist/Obstetrician,300,100% ,Jalgaon,Jalgaon
Dr. Prathamesh Jain,4,,200,100% ,Jalgaon Collectorate,Jalgaon
Dr. Gaurav Dilip Patil,7,Ayurveda,100,100% ,Jalgaon Collectorate,Jalgaon
Dr. Mahendra Mal,8,Laparoscopic Surgeon,300,100% ,Jalgaon Peth,Jalgaon
Dr. Narayan Tripathi,14,Dentist,300,97% ,Satna,Satna
Dr. Gaurav Shrivastava,12,Dentist,150,100% ,Satna Civil Line,Satna
Dr. Vikas Wadhwani,19,Dentist,150,100% ,Satna,Satna
Dr. Deepshikha Agnihotri,15,Dentist,200,100% ,Satna Semaria Chowk,Satna
Dr. Puneet Agrawal,21,Dermatologist,300,100% ,Satna Semaria Chowk,Satna
Dr. Deepak Kanaujiya,8,Dentist,150,100% ,Satna Semaria Chowk,Satna
Dr. Atul Sharma,4,Dentist,200,100% ,Satna Civil Line,Satna
Dr. Mukesh Tripathi,20,Orthopedist,200,44% ,Satna Semaria Chowk,Satna
Dr. Devesh Agrawal,21,Dermatologist,400,100% ,Satna Semaria Chowk,Satna
Dr. Lila Dhar Garg,50,Ayurveda,300,43% ,Morena City,Morena
Dr. Vishnu Priya O,14,Dentist,200,100% ,Chittoor,Chittoor
Dr. Bukke Bhargavi,6,Dentist,200,100% ,Madanapalle,Chittoor
Dr. Aditya,14,Dentist,200,100% ,New Shimla,Shimla
Dr. B K Singh,15,Dentist,300,100% ,Waidhan,Singrauli
Dr. Amsa Pashupathi,19,Yoga and Naturopathy,300,100% ,Kangayam,Tiruppur
Dr. Bapu Kishanrao Thagnar,22,Ear-Nose-Throat (ENT) Specialist,200,100% ,Bidar Bazar,Bidar
Dr. Shivani S Talpallikar,4,Cosmetologist,400,100% ,Bidar Gandhi Gunj,Bidar
Dr. D.Shiva Prasad,8,Oncologist,300,100% ,Bidar G.N.Jhira,Bidar
Dr. Maheshwari R S,8,Dermatologist,500,83% ,Bidar Gandhi Gunj,Bidar
Dr. Shivputra Khaple,17,Urologist,300,100% ,Bidar,Bidar
Dr. Raghu Krishnamurthy,20,Orthopedist,150,60% ,Bidar,Bidar
Dr. Aashu Sharma,2,Dentist,200,100% ,Binaganj,Guna
Dr. Sunil Arora,26,Dentist,250,96% ,Prem Nagar,Ambala
Dr. Srimathy. S. Arora,21,Dentist,250,98% ,Prem Nagar,Ambala
Dr. Deepak Arora,32,Dentist,200,94% ,Ambala City,Ambala
Dr. Rachna Arora,24,Dentist,200,94% ,Ambala City,Ambala
Dr. Raj Kamal Grewal,21,Dentist,100,99% ,Ambala City,Ambala
Dr. Daksh Khurana,15,Gastroenterologist,300,91% ,Ambala,Ambala
Dr. Vandana Goel   (Physiotherapist),33,Physiotherapist,200,97% ,Ambala City,Ambala
Dr. Major Chander Mohan Kakkar,28,Dentist,200,100% ,Ambala,Ambala
Dr. Charu Sharma,30,General Physician,100,88% ,Model Town Ambala City,Ambala
Dr. Chander Mohan Mittal,20,Cardiologist,1000,90% ,Civil Line,Ambala
Dr. S.S Ahluwalia,23,Dentist,200,98% ,Ambala City,Ambala
Dr. Rajneesh Khurana,21,Dentist,200,95% ,Sadar Bazar,Ambala
Dr. Amandeep Chopra,13,Dentist,100,100% ,Ambala City,Ambala
Dr. Piyush Verma,13,Dentist,100,97% ,Ambala City,Ambala
Dr. Sandeep Inder Singh Cheema,18,Ear-Nose-Throat (ENT) Specialist,150,100% ,Ambala City,Ambala
Dr. Yogesh Kumar,15,Ayurveda,150,100% ,Sadar Bazar,Ambala
Dr. Sangeeta Mathur,28,Pediatrician,200,100% ,Ambala City,Ambala
Dr. Khushboo Puri   (Physiotherapist),11,Physiotherapist,150,100% ,Ambala City,Ambala
Dr. Vikas  Nagi,19,Ayurveda,200,100% ,Ambala City,Ambala
Dr. RAJAT MATHUR,28,Ophthalmologist,200,86% ,Ambala City,Ambala
Dr. Deepak Kumar,17,Yoga and Naturopathy,200,96% ,Ambala City,Ambala
Dr. Kushal Markanday,6,General Physician,300,100% ,Ambala City,Ambala
Dr. Lalit Mohan,30,Ayurveda,150,75% ,Ambala City,Ambala
Dr. Maitrayee Roy,12,Pathologist,200,100% ,Ambala City,Ambala
Mr. Puneet Kapoor,10,Audiologist,300,100% ,Mullana,Ambala
Dr. Vinay Mohan,3,Homoeopath,200,100% ,Railway Road Ambala City,Ambala
Dr. Sabia Aggarwal,8,Dentist,100,100% ,Sadar Bazar,Ambala
Dr. Rukman Jindal,19,Dentist,100,100% ,Railway Road Ambala City,Ambala
Dr. Mohinder Dhingra,15,Dentist,100,100% ,Ambala City,Ambala
Dr. Akash Rai,3,General Physician,100,100% ,Mohra,Ambala
Mr. Kuldeep Singh,18,Psychologist,500,81% ,Ambala,Ambala
Dr. Anurag Bajpai,21,Pediatrician,800,96% ,Fatehpur Court,Fatehpur
Dr. Yuthika Sharma Bajpai,23,Gynecologist/Obstetrician,500,95% ,Fatehpur Court,Fatehpur
Dr. Saurabh Singh Chauhan,14,Dentist,100,92% ,Fatehpur City,Fatehpur
Dr. Nupur Sharma,8,Gynecologist/Obstetrician,300,100% ,Aurai,Fatehpur
Dr. Mathew John,22,Dentist,200,100% ,Ettumanur,Kottayam
Dr. Eapen Thomas,11,Dermatologist,200,80% ,Kanjirapally,Kottayam
Dr. Sandeep Mathew,17,Dentist,100,98% ,Perumbaikkad,Kottayam
Dr. Gikku Philip,35,Dentist,250,99% ,Kottayam Collectorate,Kottayam
Dr. Manoj Thomas,21,Dentist,100,100% ,Changanacherry,Kottayam
Dr. Leeba Varghese,18,Dentist,200,98% ,Amalagiri,Kottayam
Dr. Jeo Tom Charls,13,Dentist,100,98% ,Palai,Kottayam
Dr. Tobin C. Padavil,11,Dentist,200,100% ,Pala Town,Kottayam
Dr. Anto Antony,12,Dentist,100,97% ,Palai,Kottayam
Dr. Abhirami Ajith,5,Dentist,100,100% ,Thirunakkara,Kottayam
Dr. Abin Abraham Itty,13,Dermatologist,300,100% ,Manarcaudu,Kottayam
Dr. Hima Thomas,18,Dentist,200,100% ,Kottayam,Kottayam
Dr. D.Aravind,12,Dentist,100,100% ,Kanakari,Kottayam
Dr. Anu Eldhose,9,Ayurveda,100,84% ,Chingavanam,Kottayam
Dr. Aby Joseph Thomas,10,Dentist,100,100% ,Palai,Kottayam
Dr. Athish Peter Margos R,16,Internal Medicine,100,100% ,Pala Town,Kottayam
Dr. Anil G Varghese,31,Dentist,200,100% ,Vadavathoor,Kottayam
Dr. John Mathai,38,Ear-Nose-Throat (ENT) Specialist,100,100% ,Amalagiri,Kottayam
Dr. Madhav Chandran B,1,Dentist,300,100% ,Kottayam North,Kottayam
Dr. Jobin V Joseph,11,Internal Medicine,200,73% ,Manjoor,Kottayam
Dr. Mathew John,31,Dentist,100,80% ,Puthupalli,Kottayam
Dr. Aparna Babu,8,Homoeopath,200,100% ,Vaikom,Kottayam
Dr. Rajan,28,Dentist,500,100% ,Udaipur City,Udaipur
Dr. Bharti Issar,19,Homoeopath,450,100% ,Udaipur Industrial Area,Udaipur
Dr. Nihar Ranjan Bhoi,18,Gynecologist/Obstetrician,450,67% ,Udaipur Station Road,Udaipur
Dr. Darshan Raninga,5,Gynecologist/Obstetrician,300,99% ,Udaipur Station Road,Udaipur
Dr. Harin Dani,23,Homoeopath,500,86% ,Udaipur Industrial Area,Udaipur
Dr. Ashutosh Pandya,20,Dermatologist,200,100% ,Udaipur H Magri,Udaipur
Dr. Chander Chaplot,32,Ear-Nose-Throat (ENT) Specialist,500,89% ,Udaipur Shastri Circle,Udaipur
Dr. Nikhil Verma,21,Dentist,300,96% ,Udaipur City,Udaipur
Dr. Saurabh Goel,13,Dentist,100,100% ,Udaipur City,Udaipur
Dr. Siddharth Jain,14,Dentist,200,100% ,Hiran Magri,Udaipur
Dr. Narendra Rathore,17,Oncologist,150,100% ,Udaipur,Udaipur
Dr. Yogesh Trivedi,2,Dentist,200,100% ,Udaipur Surajpole,Udaipur
Dr. Jitendra Lohar,25,Dentist,200,97% ,Udaipur H Magri,Udaipur
Dr. Ashish Mathur,2,Dentist,200,100% ,Udaipur H Magri,Udaipur
Dr. Goverdhan,12,Dentist,200,67% ,Hiran Magri,Udaipur
Dr. Sanjay Mandot,11,Pediatrician,500,97% ,Udaipur,Udaipur
Dr. Mohit Pal Singh,24,Dentist,100,100% ,Udaipur H Magri,Udaipur
Dr. Upavan Pandya,21,Cosmetologist,300,100% ,Udaipur City,Udaipur
Dr. Yusuf Bhalamwala,3,General Physician,100,100% ,Hiran Magri,Udaipur
Dr. Priyanka Minocha,8,Pediatrician,300,100% ,Shobhagpura,Udaipur
Dr. Anil Kumar Patel,9,Homoeopath,500,88% ,Saveena,Udaipur
Dr. Kavita Badjatiya,28,General Physician,200,100% ,Hiran Magri,Udaipur
Dr. Vyom Singh Bolia   (Physiotherapist),13,Physiotherapist,200,75% ,Udaipur Fatehpura,Udaipur
Dr. Puneet Jain,12,Pediatrician,300,100% ,Udaipur Shastri Circle,Udaipur
Dr. Rahul Khanna,14,Orthopedist,300,100% ,Udaipur,Udaipur
Dr. Bhavesh Kothari,13,Dentist,100,50% ,Udaipur H Magri,Udaipur
Dr. Sachin Jain,16,Oncologist,500,100% ,Udaipur City,Udaipur
Dr. Sourav Singh,28,Dentist,100,100% ,Udaipur H Magri,Udaipur
Dr. Vishwas Baheti,9,Urologist,300,100% ,Hiran Magri,Udaipur
Dr. Pratik Agrawal   (Physiotherapist),7,Physiotherapist,200,100% ,Hiran Magri,Udaipur
Dr. Smita Baheti,13,Gynecologist/Obstetrician,400,100% ,Hiran Magri,Udaipur
Dr. Jyoti Choudhary,43,Gynecologist/Obstetrician,500,100% ,Hiran Magri,Udaipur
Dr. Anup Paliwal,11,Pediatrician,200,100% ,Udaipur Fatehpura,Udaipur
Dr. Himanshu Sharma   (Physiotherapist),12,Physiotherapist,300,100% ,Udaipur City,Udaipur
Dr. Geetika  Chaturvedi,14,Dentist,100,100% ,Badgaon,Udaipur
Dr. Aejaz Husain,24,Homoeopath,500,100% ,Udaipur,Udaipur
Dr. Priya Agrawal,16,Dentist,300,100% ,Shobhagpura,Udaipur
Dr. Shivali Sharma,12,Ear-Nose-Throat (ENT) Specialist,200,25% ,Udaipur Pratapnagar,Udaipur
Dr. Nayan Jain,2,General Physician,150,91% ,Salumber,Udaipur
Dr. Madhu Chopra,44,Ear-Nose-Throat (ENT) Specialist,300,81% ,Parel,Udaipur
Dr. Karan Shah,9,Psychiatrist,500,100% ,Visnagar,Mahesana
Dr. Tapan Gandhi,11,Ayurveda,100,100% ,Mahesana,Mahesana
Dr. Dharmesh Patel,21,Ophthalmologist,150,96% ,Mahesana,Mahesana
Dr. Maulik Patel,4,General Physician,100,56% ,Ambasan,Mahesana
Dr. Rahul Patel,14,Dentist,100,100% ,Mahesana,Mahesana
Dr. Rita Patel,19,Dentist,100,100% ,Kadi,Mahesana
Dr. Shiven Dev Hawaibam,6,Cosmetologist,500,100% ,Singjamei,Imphal
Dr. Arun  Desai,17,Ayurveda,330,99% ,Tilakwadi,Belgaum
Dr. Sanjay L N,21,Dentist,200,97% ,Tilakwadi,Belgaum
Dr. Shreenivas K Kamble,14,Ayurveda,100,90% ,Tilakwadi,Belgaum
Dr. Vivek B Wani,32,Ophthalmologist,300,100% ,Belgaum City,Belgaum
Dr. Vishal S. Kakhandki,15,Ophthalmologist,300,89% ,Belgaum Camp,Belgaum
Dr. Darshan Rajput,18,Plastic Surgeon,300,100% ,Belgaum City,Belgaum
Dr. Anand N Badavannavar,16,Dentist,500,100% ,Belgaum Records MLI,Belgaum
Dr. Anil B Patil,24,Orthopedist,300,100% ,Tilakwadi,Belgaum
Dr. Ravindragauda Patil,27,Orthopedist,100,92% ,Belgaum College Road,Belgaum
Dr. SV Kulkarni,44,General Physician,100,75% ,Kirloskar Road,Belgaum
Dr. Sushma Kashinath Meled,16,Ayurveda,200,100% ,Belgaum Camp,Belgaum
Dr. Amit Bugalia,21,General Physician,800,83% ,Bhagyanagar,Belgaum
Dr. Muneer Ahmed Mulla,46,General Surgeon,300,100% ,Belgaum City,Belgaum
Dr. Richard Saldanha,36,Cardiac Surgeon,1000,100% ,Belgaum Nehru Nagar,Belgaum
Dr. Akshata Torgal   (Physiotherapist),21,Physiotherapist,300,100% ,Ranichannamma Nagar,Belgaum
Dr. Basavaraj Revannavar,25,Ayurveda,500,100% ,Angol,Belgaum
Dr. Pratham Kore,8,General Physician,150,100% ,Belgaum Nehru Nagar,Belgaum
Dr. Soha Mulla,4,Ayurveda,299,100% ,Belgaum City,Belgaum
Dr. Suragimath,14,Dentist,100,100% ,Belgaum Bus Stand,Belgaum
Dr. Shweta B Alawandi,23,Gynecologist/Obstetrician,500,67% ,Belgaum City,Belgaum
Dr. Jayanthi G,13,Homoeopath,500,100% ,Belgaum City,Belgaum
Dr. Gangaram Saini,10,General Physician,200,86% ,Nadbai Town,Bharatpur
Dr. Pradeep Singh Dagur,15,Psychiatrist,500,100% ,Bharatpur City,Bharatpur
Dr. Kapil Jindal,24,Pediatrician,300,89% ,Bharatpur City,Bharatpur
Dr. Harshal Thadasare,11,Psychiatrist,300,50% ,Solapur City,Solapur
Dr. Niteen Dhepe,23,Dermatologist,500,89% ,Solapur City,Solapur
Dr. Renuka Kulkarni,33,Ayurveda,500,97% ,Pandharpur,Solapur
Dr. Anand Karva,21,Orthopedist,200,98% ,Solapur City,Solapur
Dr. Vivek Karpe,23,Dentist,100,95% ,Solapur City,Solapur
Dr. Shailesh Doshi,23,Homoeopath,200,95% ,Kurduvadi,Solapur
Dr. Pradeepkumar Sandipan Jadhavar,17,Gynecologist/Obstetrician,200,97% ,Solapur City,Solapur
Dr. Mahesh Kulkarni,32,Ayurveda,500,100% ,Pandharpur,Solapur
Dr. Dinesh Deshpande,54,Dermatologist,300,100% ,Solapur City,Solapur
Dr. Digvijay,12,Gynecologist/Obstetrician,200,96% ,Malinagar,Solapur
Dr. Pradeep Kothadia,31,Orthopedist,500,100% ,Solapur City,Solapur
Dr. Deepak Jagtap,22,Gynecologist/Obstetrician,300,98% ,Barshi,Solapur
Dr. Hiralal H Agarwal,41,Homoeopath,1000,100% ,Sadar Bazar,Solapur
Dr. Shrinivas Ambarkar,20,Dentist,100,100% ,Solapur City,Solapur
Dr. Jalil Mujawar,27,Ear-Nose-Throat (ENT) Specialist,200,92% ,Solapur City,Solapur
Dr. Nihar Burte,12,Psychiatrist,700,100% ,Solapur City,Solapur
Dr. NirmalKumar B Taparia,18,General Physician,200,100% ,Solapur City,Solapur
Dr. Smita Chakote,27,Dermatologist,200,100% ,Solapur City,Solapur
Dr. Vijay Joshi,17,Neurosurgeon,300,75% ,Solapur City,Solapur
Dr. Ashwini Khadtare,10,General Physician,200,90% ,Solapur City,Solapur
Dr. Ashok J.Doshi,42,General Physician,200,100% ,Solapur City,Solapur
Dr. Sayed Mazhar,50,Ophthalmologist,200,100% ,Solapur City,Solapur
Dr. Bhaskar N. Chitkul,35,Ophthalmologist,200,100% ,Solapur City,Solapur
Dr. Niharika Raghoji,8,Gynecologist/Obstetrician,300,99% ,Solapur City,Solapur
Dr. Priyal Doshi   (Physiotherapist),15,Physiotherapist,200,100% ,Zilla Nayalaya Solapur,Solapur
Dr. Dayanand Choure,10,Laparoscopic Surgeon,250,100% ,Solapur City,Solapur
Dr. Varun Deshpande,9,Dentist,100,100% ,Solapur,Solapur
Dr. M.A.Shaikh,26,Orthopedist,300,100% ,Barshi,Solapur
Dr. Sachin P.Patil,14,Ayurveda,150,100% ,Solapur City,Solapur
Dr. Nagendra A Vhansure,50,Ophthalmologist,100,100% ,Solapur,Solapur
Dr. Purnesh V. Bet,23,Ear-Nose-Throat (ENT) Specialist,150,100% ,Solapur City,Solapur
Dr. Prashant Math,23,Dentist,100,100% ,Solapur City,Solapur
Dr. Laxmikant E. Dasari,10,General Physician,100,100% ,Solapur City,Solapur
Dr. Shashank N Oka,28,General Surgeon,100,100% ,Sadar Bazar,Solapur
Dr. Vidhya Deshpande,40,Paediatric Intensivist,500,50% ,Solapur City,Solapur
Dr. Manisha S Oka,23,Ear-Nose-Throat (ENT) Specialist,100,100% ,Sadar Bazar,Solapur
Dr. Archana Pravin Khare,16,Gynecologist/Obstetrician,100,100% ,Sadar Bazar,Solapur
Dr. Jawahar Bedmutha,48,General Physician,100,100% ,Solapur City,Solapur
Dr. Nandakumar D Shelgikar,41,Ayurveda,100,100% ,Solapur City,Solapur
Dr. Riyaz A Shaikh,50,Dentist,100,100% ,Sidheswar Peth,Solapur
Dr. Vaishali Doshi,28,Dentist,300,100% ,Sadar Bazar,Solapur
Dr. DK Moge,16,Ayurveda,200,100% ,Solapur City,Solapur
Dr. Amit Gaikwad Patil,30,Dentist,100,100% ,Solapur City,Solapur
Dr. Sunil D Hotwani,13,Dentist,700,100% ,Solapur City,Solapur
Dr. Meenal A Chidgupkar,20,Gynecologist/Obstetrician,100,100% ,Solapur City,Solapur
Dr. Suryaprakash Karade,19,Gynecologist/Obstetrician,100,100% ,Sadar Bazar,Solapur
Dr. Ranjeet A. Survase,11,Dentist,200,100% ,Solapur City,Solapur
Dr. Sandip P Kade,14,Pediatrician,100,95% ,Solapur City,Solapur
Dr. Sachin Pandhare,17,General Surgeon,300,100% ,Solapur City,Solapur
Dr. Pritam Arunrao Salunkhe,7,Dentist,150,100% ,Pandharpur,Solapur
Dr. Kundan Chopade,19,Pediatric Surgeon,100,100% ,Sadar Bazar,Solapur
Dr. Dipali Kate,16,Homoeopath,500,86% ,Kurduvadi,Solapur
Dr. Sharjeel Yalal,13,Homoeopath,200,100% ,Shaniwar Peth,Solapur
Dr. Nitin D Bhoge,11,Psychiatrist,300,100% ,Solapur City,Solapur
Dr. Sachin Baldawa,15,Spine Surgeon,500,100% ,Navi Peth Solapur,Solapur
Dr. Madhuri Ausekar,22,Ayurveda,100,100% ,Solapur City,Solapur
Dr. Geeta M.Vadaje,12,Dentist,200,100% ,Solapur City,Solapur
Dr. Wilson Menezes,50,Pathologist,450,100% ,Mahim,Solapur
Dr. Sudhanshu Kothadia,10,Spine Surgeon,300,100% ,Solapur City,Solapur
Dr. Anil Suryakant Hulsurkar,17,Gynecologist/Obstetrician,200,50% ,Bale,Solapur
Dr. Amit Pawar,20,Ophthalmologist,200,98% ,Rankala,Kolhapur
Dr. Amitkumar Dashrath Barai,16,Sexologist,500,96% ,Mangalwar Peth,Kolhapur
Dr. Priya Barai,17,Cosmetologist,500,100% ,Mangalwar Peth,Kolhapur
Dr. Indraneel Chavan,11,Dentist,100,93% ,Kolhapur City,Kolhapur
Dr. Daphale Santosh Shivajirao,16,Gynecologist/Obstetrician,300,100% ,Shahupuri,Kolhapur
Dr. Rahul DS,12,Gynecologist/Obstetrician,200,100% ,Shahupuri,Kolhapur
Dr. Priyadarshini Jain,17,Gynecologist/Obstetrician,300,98% ,Shahupuri,Kolhapur
Dr. Santosh Kurnawal,15,Ophthalmologist,200,100% ,Shahupuri,Kolhapur
Dr. Namrata Shirsat Lokhande,14,Ayurveda,200,100% ,Rajarampuri,Kolhapur
Dr. Indraneel Ashok Jadhav,12,Gynecologist/Obstetrician,800,100% ,Shahupuri,Kolhapur
Dr. Ashutosh Deshpande,26,Dentist,500,100% ,Shivaji Peth,Kolhapur
Dr. B.S. Bhosale,23,Homoeopath,100,100% ,Kolhapur City,Kolhapur
Dr. Uday Pawar,23,Dentist,500,100% ,Shahupuri,Kolhapur
Dr. Ajit N Patil,31,Gynecologist/Obstetrician,200,100% ,Shahupuri,Kolhapur
Dr. Nandan Kittur,22,Dentist,100,100% ,Laxmipuri,Kolhapur
Dr. Pallavi Jadhav   (Physiotherapist),19,Physiotherapist,750,100% ,Shahupuri,Kolhapur
Dr. Ashok Patil,44,Dentist,100,100% ,Shahupuri,Kolhapur
Dr. Ishwar Yamgar,9,Sexologist,500,75% ,Khatangale,Kolhapur
Dr. Aniket Kumbhojkar,14,Pediatrician,500,100% ,Kolhapur City,Kolhapur
Dr. Sudarshan G,15,Dermatologist,300,100% ,Kolhapur,Kolhapur
Dr. Sainath Powar,17,Pediatrician,400,100% ,Shahupuri,Kolhapur
Dr. Mayuresh Deshpande,17,Plastic Surgeon,600,100% ,Kolhapur City,Kolhapur
Dr. Chandrakant Basvant Chaugule,17,Ayurveda,100,100% ,Gadhinglaj,Kolhapur
Dr. Prasad Koli,12,Dentist,100,100% ,Mangalwar Peth,Kolhapur
Dr. B.K. Shah,50,General Physician,200,100% ,Rajarampuri,Kolhapur
Dr. Raghavendra Kandaswamy,43,Dentist,100,100% ,Kolhapur City,Kolhapur
Dr. Vinayak Anande,13,Ayurveda,200,100% ,Laxmipuri,Kolhapur
Dr. Virsen Patil,19,Dentist,200,93% ,Rajarampuri,Kolhapur
Dr. Amol Annasaheb Sevekari,11,Homoeopath,200,100% ,Rajarampuri,Kolhapur
Dr. Mahesh Parulekar,33,Pediatrician,150,75% ,Kolhapur City,Kolhapur
Dr. Devavrat G Harshe,12,Psychiatrist,500,100% ,Shahupuri,Kolhapur
Dr. Dattatray Chopade Patil,17,Homoeopath,200,100% ,Kolhapur City,Kolhapur
Dr. Deepti Patil,6,Dentist,100,100% ,Hupari,Kolhapur
Dr. Rakesh G. Oswal,23,Dentist,500,50% ,Mangalwar Peth,Kolhapur
Dr. Aparna Nandedkar,50,General Physician,250,100% ,Shahupuri,Kolhapur
Dr. Bhooshan Mithari,13,Homoeopath,500,100% ,Kolhapur City,Kolhapur
Dr. Atul Mehta,25,Ophthalmologist,200,100% ,Shahupuri,Kolhapur
Dr. Amol Lahoti,14,Dentist,300,100% ,Kolhapur,Kolhapur
Dr. Kunaal Patil,8,Rheumatologist,700,93% ,Kolhapur City,Kolhapur
Dr. Rajiv kumar Singh,32,Dentist,200,97% ,Korba,Korba
Dr. Arpan Bhelwa,7,Dentist,100,100% ,Korba Town,Korba
Dr. Anil Shesh,53,General Physician,300,100% ,Korba Town,Korba
Dr. Sharad Anant,16,General Physician,350,100% ,Korba Town,Korba
Dr. Saurabh Gupta,29,Dentist,500,97% ,Moradabad,Moradabad
Dr. Vivek Singh,17,Ayurveda,300,100% ,Bilari So.,Moradabad
Dr. Unnati Gupta,27,Dentist,500,99% ,Moradabad,Moradabad
Dr. A K Goel,42,Ophthalmologist,350,100% ,Moradabad Kutchery,Moradabad
Dr. Raghu Prakash,10,Pediatric Surgeon,500,100% ,Mansarover Colony,Moradabad
Dr. Pallav Agarwal,30,Ophthalmologist,400,100% ,Moradabad City,Moradabad
Dr. Mohd Wasim,16,Dentist,100,100% ,Chandausi So.,Moradabad
Dr. Sarvesh Verma,27,Homoeopath,600,100% ,Harthala,Moradabad
Dr. Ashish Amit Sinha,14,Dentist,300,100% ,Moradabad City,Moradabad
Dr. Anand Singh,19,Neurologist,500,88% ,Mansarover Colony,Moradabad
Dr. Ankur Goel,21,Orthopedist,500,100% ,Mansarover Colony,Moradabad
Dr. Madhusoodan Gupta,14,Plastic Surgeon,750,100% ,Mansarover Colony,Moradabad
Dr. Anchal Singh,18,Dentist,200,78% ,Mansarover Colony,Moradabad
Dr. Vikas Gupta,26,Dermatologist,600,92% ,Gandhi Nagar,Moradabad
Dr. Nutan Gupta,27,Pediatrician,400,100% ,Mansarover Colony,Moradabad
Dr. Harshul Bansal,7,Dentist,100,100% ,Moradabad City,Moradabad
Dr. Bhupendra Singh,9,Homoeopath,300,100% ,Thakurdwara,Moradabad
Dr. Gaurav Jindal,18,Orthopedist,500,83% ,Harthala,Moradabad
Dr. Vikram Singhal,14,Oncologist,1000,99% ,24bn Pac Mbd,Moradabad
Dr. Md Haris,6,General Physician,200,100% ,Faij Ganj Bazar,Moradabad
Dr. Vineet Kumar,40,Pediatrician,200,50% ,Sambhal,Moradabad
Dr. Aakarsh Bajaj,14,Ophthalmologist,600,100% ,Moradabad City,Moradabad
Dr. Sankalp Verma,18,Dentist,200,50% ,Mansarover Colony,Moradabad
Dr. Sanjeev Kumar,24,General Surgeon,500,100% ,Moradabad City,Moradabad
Dr. Anmol Gera,5,Internal Medicine,200,100% ,Pakbara,Moradabad
Dr. Deepak Sah,16,Laparoscopic Surgeon,400,100% ,Moradabad City,Moradabad
Dr. Swati Pandey,5,Ayurveda,200,100% ,Chandausi So.,Moradabad
Dr. Narendra Kumar,14,Neurosurgeon,500,100% ,Moradabad City,Moradabad
Dr. Mohammad Raghdan,6,General Physician,450,100% ,Faij Ganj Bazar,Moradabad
Dr. M S Haque,38,Unani,300,95% ,Siwan,Siwan
Dr. A Perwaiz,5,Unani,300,100% ,Siwan,Siwan
Dr. Vishal Anand,16,Dentist,300,100% ,Chapra Road,Siwan
Dr. Brinda Van,11,Dentist,150,100% ,Siwan Chowk Bazar,Siwan
Dr. Saurabh Kumar,10,Dentist,100,100% ,Gaushalaroad Siwan,Siwan
Dr. Mumtaz A Hashmi,17,Dentist,250,100% ,Gaushalaroad Siwan,Siwan
Dr. Rizwana Shaikh,12,Dentist,200,100% ,Hindupur,Anantapur
Dr. Usha Rani Beshta,7,Dentist,300,100% ,sapthagiri circle kamalanagar,Anantapur
Dr. Prameela Karamkoti,9,Dentist,500,100% ,Hindupur,Anantapur
Dr. Mediboyina Alekhya,6,Dentist,300,89% ,sapthagiri circle kamalanagar,Anantapur
Dr. AM Reddy,25,Homoeopath,1500,75% ,Bukkapatnam,Anantapur
Dr. Somnath Machani,16,Orthopedist,400,96% ,Srinivas Nagar,Anantapur
Dr. Santosh Kumar,14,Urologist,200,93% ,Puttaparthi,Anantapur
Dr. Akbar Saheb,59,Ophthalmologist,300,100% ,Sai Nagar,Anantapur
Dr. Snigdha J,7,Dermatologist,100,100% ,Rudrampeta,Anantapur
Dr. D.Lakshmi Kantha Reddy,24,Dentist,200,100% ,Sai Nagar,Anantapur
Dr. Raja Kullayappa,13,Plastic Surgeon,300,100% ,Rudrampeta,Anantapur
